Date,Time,Soc,Speed,Mode,Lat,Lon,Alt,GpsSpeed,ExactSpeed,Odometer,Traffic,Temperature,Humidity,Weather,WindSpeed,WindDirection,Pressure,SpeedLimit,Id,Data,,,,,,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6B,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x64,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x61,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x5D,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x080,,,,,,,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0x6F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x59B,0x80,0x0C,0x6D,0x80,0x44,0x69,0x00,0x90
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x51,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x50,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4F,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4E,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x196,0x00,0xFF,0xE7,0x84,0xF0,0x7A,0x0B,0x00
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x55F,0x00,0xB5,0x81,0x00,0x00,0x20,0xE2,0x0E
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x49,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x48,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x43,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0x9F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x196,0x00,0xFF,0xE7,0x85,0x70,0x7A,0x0B,0x00
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x39,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3B,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0xEF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0xCF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x38,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x39,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x196,0x00,0xFF,0xE7,0x84,0xF0,0x7A,0x0B,0x00
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0xEF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x3F,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x423,0x03,0x28,0xFF,0xFF,0x00,0xE0,0x00,0xDF
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0xEF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4B,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4F,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x53,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x83,0xFF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x557,0x2F,0x02,0xF0,0x2F,0x02,0xF0,0x2E,0xF0
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x5A,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x5D,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,11.32,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x60,0x54,0x31,0xE8,0x00,0x69
5/25/2021,17:05:58,31.94,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x599,0x00,0x00,0x08,0x97,0xFF,0x11,0x04,0xC5
5/25/2021,17:05:58,31.94,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x1F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x56,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4B,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x58,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x5C,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x423,0x03,0x28,0xFF,0xFF,0x00,0xE0,0x00,0xDF
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x5F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6B,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6C,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6D,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x4F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6E,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.21,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x70,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x599,0x00,0x00,0x08,0x97,0xFF,0x11,0x05,0x07
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x5F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x6F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x75,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x74,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x73,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x196,0x00,0xFF,0xE7,0x82,0xF0,0x7A,0x0B,0x00
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x55F,0x00,0xB5,0x81,0x00,0x00,0x20,0xD2,0x0E
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x73,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x74,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x74,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x436,0x00,0x00,0x01,0xF6,0x00,0x00,,
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x5B,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x9F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x69,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xBF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xAF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,12.87,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x599,0x00,0x00,0x08,0x97,0xFF,0x11,0x05,0x4A
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xAF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xBF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x69,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6A,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6A,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x196,0x00,0xFF,0xE7,0x82,0x70,0x7A,0x0B,0x00
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xBF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6D,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6D,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.54,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6D,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x599,0x00,0x00,0x08,0x97,0xFF,0x11,0x05,0x55
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xCF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xCF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x6A,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x68,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x65,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x60,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x54,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x19F,0xFF,0xFF,0x84,0xEF,0x38,0xFF,0x40,0xFE
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x50,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4F,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4F,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4F,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4E,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4D,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4E,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4E,0x54,0x31,0xE0,0x00,0x69
5/25/2021,17:05:58,31.92,13.65,D,33.967072,-6.8193259,79,10.352679,0.22,2199.88,LOW,21.5,66,Clouds,4.19,282,1015,80,0x155,0x07,0x97,0x4D,0x54,0x31,0xE0,0x00,0x69
